序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
39,002800,天顺股份,扣除非经常性损益后的净利润,预计2025年1-6月扣除非经常性损益后的净利润亏损:300万元至500万元。,-4000000.0,-140.745,"本次业绩修正,主要因为公司于2025年8月6日收到新疆维吾尔自治区乌鲁木齐市中级人民法院民事裁定书[(2024)新01协外认1号之三]。新疆维吾尔自治区乌鲁木齐市中级人民法院依照《中华人民共和国民事诉讼法》第三百零四条之规定,裁定如下:承认和执行国际商会国际仲裁院2023年9月11日作出的第26118/AZR/SPN/AB/CPB号仲裁裁决。经核查,将涉及营业外支出和预计负债科目调整,影响营业外支出和预计负债金额范围约为890万元至940万元,且涉及的相关损益属于非经常性损益。",首亏,9817100.0,2025-08-08
40,301632,广东建科,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:3,200万元至3,500万元,同比上年增长:2.1%至11.67%。",33500000.0,6.885,,略增,31341300.0,2025-08-07
41,301632,广东建科,营业收入,"预计2025年1-6月营业收入:54,000万元至56,000万元,同比上年增长:3.26%至7.09%。",550000000.0,5.175,,略增,522928400.0,2025-08-07
42,301632,广东建科,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:3,300万元至3,600万元,同比上年增长:1.05%至10.23%。",34500000.0,5.64,,略增,32657600.0,2025-08-07
43,688585,上纬新材,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:2,990.04万元,同比上年下降:32.91%。",29900400.0,-32.91,"公司归属于上市公司股东的净利润及归属于上市公司股东的扣除非经常性损益的净利润较上年同期减少,主系海外销售运费及佣金增加约1,100万,二季度新台币兑美金汇率急升11.76%,致使海外美金应收账款造成的汇兑损失约768万,及研发可回收产品检测试验费增加约572万,使净利润较同期减少。",略减,44569200.0,2025-08-05
44,688585,上纬新材,营业收入,"预计2025年1-6月营业收入:78,377.39万元,同比上年增长:12.5%。",783773900.0,12.5,"公司归属于上市公司股东的净利润及归属于上市公司股东的扣除非经常性损益的净利润较上年同期减少,主系海外销售运费及佣金增加约1,100万,二季度新台币兑美金汇率急升11.76%,致使海外美金应收账款造成的汇兑损失约768万,及研发可回收产品检测试验费增加约572万,使净利润较同期减少。",略增,696667300.0,2025-08-05
45,688585,上纬新材,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:2,604.14万元,同比上年下降:37.02%。",26041400.0,-37.02,"公司归属于上市公司股东的净利润及归属于上市公司股东的扣除非经常性损益的净利润较上年同期减少,主系海外销售运费及佣金增加约1,100万,二季度新台币兑美金汇率急升11.76%,致使海外美金应收账款造成的汇兑损失约768万,及研发可回收产品检测试验费增加约572万,使净利润较同期减少。",略减,41348900.0,2025-08-05
46,603501,豪威集团,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:187,830.14万元至201,830.14万元,同比上年增长:36.89%至47.09%,同比上年增长50,616.83万元至64,616.83万元。",1948301400.0,41.99,"2025年上半年,伴随着公司图像传感器产品在汽车智能驾驶,全景、运动相机等应用市场的持续渗透,相关领域的市场份额稳步成长,公司的营业收入持续增长,第二季度的营业收入创下历史新高。公司营收规模增长的同时,得益于管理效率提升,有效促进了净利润增长与盈利能力的释放。",略增,1372133100.0,2025-08-05
47,603501,豪威集团,营业收入,"预计2025年1-6月营业收入:1,372,210.21万元至1,402,210.21万元,同比上年增长:13.49%至15.97%,同比上年增长163,069.54万元至193,069.54万元。",13872102100.0,14.73,"2025年上半年,伴随着公司图像传感器产品在汽车智能驾驶,全景、运动相机等应用市场的持续渗透,相关领域的市场份额稳步成长,公司的营业收入持续增长,第二季度的营业收入创下历史新高。公司营收规模增长的同时,得益于管理效率提升,有效促进了净利润增长与盈利能力的释放。",略增,12091406700.0,2025-08-05
48,603501,豪威集团,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:190,597.02万元至204,597.02万元,同比上年增长:39.43%至49.67%,同比上年增长53,895.67万元至67,895.67万元。",1975970200.0,44.55,"2025年上半年,伴随着公司图像传感器产品在汽车智能驾驶,全景、运动相机等应用市场的持续渗透,相关领域的市场份额稳步成长,公司的营业收入持续增长,第二季度的营业收入创下历史新高。公司营收规模增长的同时,得益于管理效率提升,有效促进了净利润增长与盈利能力的释放。",略增,1367013500.0,2025-08-05
49,000691,亚太实业,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润亏损:2,016.08万元至2,798.8万元。",-24074400.0,-69.615,"业绩预告修正主要原因为公司会计科目适用错误,且涉及的相关损益属于非经常性损益。经核查后,将涉及财务费用与营业外支出调整,影响财务费用与营业外支出范围约400万元—800万元,进而影响扣除非经常性损益后的净利润。",增亏,-14193600.0,2025-08-05
50,000691,亚太实业,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润亏损:1,057.23万元至1,330.87万元。",-11940500.0,18.32,"业绩预告修正主要原因为公司会计科目适用错误,且涉及的相关损益属于非经常性损益。经核查后,将涉及财务费用与营业外支出调整,影响财务费用与营业外支出范围约400万元—800万元,进而影响扣除非经常性损益后的净利润。",减亏,-14617900.0,2025-08-05
51,000691,亚太实业,每股收益,预计2025年1-6月每股收益亏损:0.0572元至0.0954元。,-0.0763,,"业绩预告修正主要原因为公司会计科目适用错误,且涉及的相关损益属于非经常性损益。经核查后,将涉及财务费用与营业外支出调整,影响财务费用与营业外支出范围约400万元—800万元,进而影响扣除非经常性损益后的净利润。",增亏,-0.0439,2025-08-05
52,920015,锦华新材,归属于上市公司股东的净利润,"预计2025年1-6月归属于上市公司股东的净利润盈利:10,900万元至11,700万元,同比上年下降:8.79%至15.02%。",113000000.0,-11.905,"公司2025年1-6月预测营业收入、净利润较上年同期下降,主要系硅烷交联产品收入、毛利较上年同期下降所致。硅烷交联剂市场价格与上游原材料价格波动、产品单位成本变化、市场供应情况以及下游行业景气度等因素密切相关,呈周期波动特点;2024年一季度公司硅烷交联剂产品销售价格处于历史高位,2024年上半年公司硅烷交联剂扩产项目投产,2024年下半年以来,受宏观经济环境影响,硅烷交联剂下游建筑建材、能源电力等重点应用领域涉及的房地产投资、光伏组件等行业景气度低迷,因此自2024年4月以来该产品销售价格逐步下降导致公司2025年1-6月硅烷交联剂产品收入、毛利较上年同期下降,目前硅烷交联剂产品单价处于历史底部区域。未来,若公司部分产品的部分下游行业长期处于下行周期或底部区域,将可能导致公司相关产品整体市场需求下降,进而对公司经营业绩造成不利影响。若公司部分产品销售价格持续下降或主要原材料价格上涨,将对公司经营业绩产生造成不利影响,虽然公司拟进一步采取对净利润带来正向贡献的有效降本措施,以支撑公司经营业绩的稳定性,但仍存在公司部分产品销售价格进一步下降或主要原材料价格上涨导致公司业绩下滑的风险。",略减,128269700.0,2025-08-04
53,920015,锦华新材,营业收入,"预计2025年1-6月营业收入:56,000万元至60,000万元,同比上年下降:7.14%至13.33%。",580000000.0,-10.235,"公司2025年1-6月预测营业收入、净利润较上年同期下降,主要系硅烷交联产品收入、毛利较上年同期下降所致。硅烷交联剂市场价格与上游原材料价格波动、产品单位成本变化、市场供应情况以及下游行业景气度等因素密切相关,呈周期波动特点;2024年一季度公司硅烷交联剂产品销售价格处于历史高位,2024年上半年公司硅烷交联剂扩产项目投产,2024年下半年以来,受宏观经济环境影响,硅烷交联剂下游建筑建材、能源电力等重点应用领域涉及的房地产投资、光伏组件等行业景气度低迷,因此自2024年4月以来该产品销售价格逐步下降导致公司2025年1-6月硅烷交联剂产品收入、毛利较上年同期下降,目前硅烷交联剂产品单价处于历史底部区域。未来,若公司部分产品的部分下游行业长期处于下行周期或底部区域,将可能导致公司相关产品整体市场需求下降,进而对公司经营业绩造成不利影响。若公司部分产品销售价格持续下降或主要原材料价格上涨,将对公司经营业绩产生造成不利影响,虽然公司拟进一步采取对净利润带来正向贡献的有效降本措施,以支撑公司经营业绩的稳定性,但仍存在公司部分产品销售价格进一步下降或主要原材料价格上涨导致公司业绩下滑的风险。",略减,646102300.0,2025-08-04
54,920015,锦华新材,扣除非经常性损益后的净利润,"预计2025年1-6月扣除非经常性损益后的净利润盈利:10,700万元至11,500万元,同比上年下降:9.33%至15.64%。",111000000.0,-12.485,"公司2025年1-6月预测营业收入、净利润较上年同期下降,主要系硅烷交联产品收入、毛利较上年同期下降所致。硅烷交联剂市场价格与上游原材料价格波动、产品单位成本变化、市场供应情况以及下游行业景气度等因素密切相关,呈周期波动特点;2024年一季度公司硅烷交联剂产品销售价格处于历史高位,2024年上半年公司硅烷交联剂扩产项目投产,2024年下半年以来,受宏观经济环境影响,硅烷交联剂下游建筑建材、能源电力等重点应用领域涉及的房地产投资、光伏组件等行业景气度低迷,因此自2024年4月以来该产品销售价格逐步下降导致公司2025年1-6月硅烷交联剂产品收入、毛利较上年同期下降,目前硅烷交联剂产品单价处于历史底部区域。未来,若公司部分产品的部分下游行业长期处于下行周期或底部区域,将可能导致公司相关产品整体市场需求下降,进而对公司经营业绩造成不利影响。若公司部分产品销售价格持续下降或主要原材料价格上涨,将对公司经营业绩产生造成不利影响,虽然公司拟进一步采取对净利润带来正向贡献的有效降本措施,以支撑公司经营业绩的稳定性,但仍存在公司部分产品销售价格进一步下降或主要原材料价格上涨导致公司业绩下滑的风险。",略减,126831700.0,2025-08-04
