序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
1823,300128,锦富技术,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:27,500万元至35,000万元。",-312500000.0,-27.84,"报告期内,公司归属于上市公司股东的净利润为亏损,亏损主要的原因说明如下:1、受行业市场竞争加剧等因素的影响,本年度公司材料模切、智能检测及自动化装备等传统业务的毛利率较上年有所下降;同时公司开拓的新业务尚处于起步阶段,部分业务本年度未能批量供货导致毛利率为负,以上因素导致本年度公司综合销售毛利率较上年有所下降。2、受行业市场竞争加剧及客户需求减少等因素的影响,子公司迈致科技、奥英光电、常熟明利嘉业务的开展均不及预期,致与其相关的公司合并商誉出现了明显的减值迹象。根据《企业会计准则第8号—资产减值》关于商誉减值处理的相关要求,本着审慎的原则,根据初步测算,公司收购的迈致科技资产组、奥英光电资产组及常熟明利嘉资产组所形成的合并商誉在2023年末预计发生减值,减值准备金额预计约5,500万元至8,500万元,公司上年商誉减值损失为9,812.43万元。公司已聘请专业评估机构正在进行商誉减值测试,最终减值金额以评估机构出具的商誉减值测试报告为准。3、本年度公司因开拓新产品、新业务,相关的成本费用增加较多,其中:本年度职工薪酬、长期资产折旧摊销、员工股权激励成本等费用增加较多,导致本年度管理费用较上年有较大幅度增加;本年度利息费用增加较多,导致本年度财务费用较上年有所增加;本年度部分新产品处于起步阶段,部分新产品毛利为负值,该类产品的存货预计出现跌价准备,导致本年度存货减值损失较上年有所增加。4、母公司及相关子公司受行业市场竞争加剧等因素影响,未来期间很可能无法产生足够的应纳税所得额用于抵消以前年度亏损,故本年末未确认部分可抵扣亏损对应的递延所得税资产,导致本年度所得税费用大幅增加。5、本年度非经常性损益对利润的影响金额预计在7,500万元-11,500万元左右,上年公司非经常性损益为1,881.70万元。",增亏,-244445600.0,2024-01-31
1824,300120,经纬辉开,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润亏损:22,500万元至26,000万元。",-242500000.0,-759.515,"1、报告期,电力板块业绩较上年同期略有增长。2、报告期,公司触控显示板块扣除电视组件贸易业务后传统业务营业收入有所下滑;同时,公司触控显示类新产品的推广及项目执行不及预期,在手订单及预期订单出现延期或未能如期签署,未来实现时间存在不确定性;公司境外部分中小客户的触控显示业务订单减少;从而导致公司所属并购子公司深圳新辉开的商誉减值迹象明显,初步测算减值约1.9亿元左右。3、报告期,公司全资子公司深圳新辉开调整、转移产能,形成部分员工的辞退福利及相关部分资产减值约3,000万元。4、预计本报告期非经常性损益对公司净利润的影响约为-3,600万元。",首亏,36769400.0,2024-01-31
1825,300120,经纬辉开,非经常性损益,"预计2023年1-12月非经常性损益约:-3,600万元。",-36000000.0,-824.58,"1、报告期,电力板块业绩较上年同期略有增长。2、报告期,公司触控显示板块扣除电视组件贸易业务后传统业务营业收入有所下滑;同时,公司触控显示类新产品的推广及项目执行不及预期,在手订单及预期订单出现延期或未能如期签署,未来实现时间存在不确定性;公司境外部分中小客户的触控显示业务订单减少;从而导致公司所属并购子公司深圳新辉开的商誉减值迹象明显,初步测算减值约1.9亿元左右。3、报告期,公司全资子公司深圳新辉开调整、转移产能,形成部分员工的辞退福利及相关部分资产减值约3,000万元。4、预计本报告期非经常性损益对公司净利润的影响约为-3,600万元。",不确定,4968370.51,2024-01-31
1826,300120,经纬辉开,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:18,900万元至22,400万元。",-206500000.0,-749.35,"1、报告期,电力板块业绩较上年同期略有增长。2、报告期,公司触控显示板块扣除电视组件贸易业务后传统业务营业收入有所下滑;同时,公司触控显示类新产品的推广及项目执行不及预期,在手订单及预期订单出现延期或未能如期签署,未来实现时间存在不确定性;公司境外部分中小客户的触控显示业务订单减少;从而导致公司所属并购子公司深圳新辉开的商誉减值迹象明显,初步测算减值约1.9亿元左右。3、报告期,公司全资子公司深圳新辉开调整、转移产能,形成部分员工的辞退福利及相关部分资产减值约3,000万元。4、预计本报告期非经常性损益对公司净利润的影响约为-3,600万元。",首亏,31801100.0,2024-01-31
1827,300120,经纬辉开,营业收入,"预计2023年1-12月营业收入:345,000万元至355,000万元。",3500000000.0,29.635,"1、报告期,电力板块业绩较上年同期略有增长。2、报告期,公司触控显示板块扣除电视组件贸易业务后传统业务营业收入有所下滑;同时,公司触控显示类新产品的推广及项目执行不及预期,在手订单及预期订单出现延期或未能如期签署,未来实现时间存在不确定性;公司境外部分中小客户的触控显示业务订单减少;从而导致公司所属并购子公司深圳新辉开的商誉减值迹象明显,初步测算减值约1.9亿元左右。3、报告期,公司全资子公司深圳新辉开调整、转移产能,形成部分员工的辞退福利及相关部分资产减值约3,000万元。4、预计本报告期非经常性损益对公司净利润的影响约为-3,600万元。",略增,2699865800.0,2024-01-31
1828,300096,ST易联众,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润亏损:13,500万元至17,500万元。",-155000000.0,54.035,"1.公司作为民生信息化、医疗保障信息化及医疗信息化行业整体解决方案提供商,持续围绕人力资源和社会保障、医疗保障、卫生健康等民生领域,专注打造全方位的整体解决方案和产品与技术服务体系。报告期内,公司进一步集中资源聚焦主业发展,强化业务管理和经营管理的精细化水平,提升项目建设实施与验收效率,公司收入同比增长。2.报告期内,公司持续推动降本增效,加强成本管控,使得公司扣除非经常性损益后的净亏损较上年同期较大幅度减少。3.公司2023年度非经常性损益对净利润的影响金额约为17,000-22,000万元(扣除所得税后),主要系处置所持有的海保人寿保险股份有限公司13.5%股权及厦门市易联众易惠科技有限公司56.52%股权所致。",减亏,-337217000.0,2024-01-31
1829,300096,ST易联众,非经常性损益,"预计2023年1-12月非经常性损益:17,000万元至22,000万元。",195000000.0,1020.975,"1.公司作为民生信息化、医疗保障信息化及医疗信息化行业整体解决方案提供商,持续围绕人力资源和社会保障、医疗保障、卫生健康等民生领域,专注打造全方位的整体解决方案和产品与技术服务体系。报告期内,公司进一步集中资源聚焦主业发展,强化业务管理和经营管理的精细化水平,提升项目建设实施与验收效率,公司收入同比增长。2.报告期内,公司持续推动降本增效,加强成本管控,使得公司扣除非经常性损益后的净亏损较上年同期较大幅度减少。3.公司2023年度非经常性损益对净利润的影响金额约为17,000-22,000万元(扣除所得税后),主要系处置所持有的海保人寿保险股份有限公司13.5%股权及厦门市易联众易惠科技有限公司56.52%股权所致。",不确定,17395630.78,2024-01-31
1830,300084,海默科技,归属于上市公司股东的净利润,"预计2023年1-12月归属于上市公司股东的净利润盈利:3,000万元至4,000万元,同比上年增长:114.77%至186.36%。",35000000.0,150.565,"报告期,受益于国际油价中高位运行,全球油气资本开支持续加大,全球油服行业以数字化、智能化等新技术推动传统油田服务业转型升级以及国内保障国家能源安全和大力提升油气勘探开发力度等一系列有利市场环境的推动下,公司营业收入继续保持了增长态势,尤其是多相计量业务海外市场份额进一步扩大;同时,公司持续保持高效研发投入并进一步优化产品结构,不断提升产品竞争优势并保持公司较高毛利水平,公司整体盈利能力得到了进一步增长。报告期内,公司预计2023年度非经常性损益对净利润的影响金额为900万元。",预增,13968200.0,2024-01-31
1831,300084,海默科技,非经常性损益,预计2023年1-12月非经常性损益:900万元。,9000000.0,11.32,"报告期,受益于国际油价中高位运行,全球油气资本开支持续加大,全球油服行业以数字化、智能化等新技术推动传统油田服务业转型升级以及国内保障国家能源安全和大力提升油气勘探开发力度等一系列有利市场环境的推动下,公司营业收入继续保持了增长态势,尤其是多相计量业务海外市场份额进一步扩大;同时,公司持续保持高效研发投入并进一步优化产品结构,不断提升产品竞争优势并保持公司较高毛利水平,公司整体盈利能力得到了进一步增长。报告期内,公司预计2023年度非经常性损益对净利润的影响金额为900万元。",不确定,8084573.63,2024-01-31
1832,300084,海默科技,扣除非经常性损益后的净利润,"预计2023年1-12月扣除非经常性损益后的净利润盈利:2,100万元至3,100万元,同比上年增长:256.92%至426.89%。",26000000.0,341.905,"报告期,受益于国际油价中高位运行,全球油气资本开支持续加大,全球油服行业以数字化、智能化等新技术推动传统油田服务业转型升级以及国内保障国家能源安全和大力提升油气勘探开发力度等一系列有利市场环境的推动下,公司营业收入继续保持了增长态势,尤其是多相计量业务海外市场份额进一步扩大;同时,公司持续保持高效研发投入并进一步优化产品结构,不断提升产品竞争优势并保持公司较高毛利水平,公司整体盈利能力得到了进一步增长。报告期内,公司预计2023年度非经常性损益对净利润的影响金额为900万元。",预增,5883600.0,2024-01-31
