序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
57,002212,天融信,营业收入,"预计2025年1-3月营业收入:32,000万元至34,000万元。",330000000.0,-21.8,"报告期,公司同比减亏,毛利率上升超10个百分点,三项费用同比减少超过6%。公司于2025年2月11日发布的智算一体机,在报告期已实现销售收入。(一)公司继续推进提质增效战略,报告期归属于上市公司股东的净利润与扣除非经常性损益后的净利润同比分别实现减亏。1、受宏观经济增速放缓等多种因素影响,网络安全行业短期需求继续承压,加之上年度,年底传统旺季成色不足,结转订单减少,使报告期营业收入受到影响。2、公司发挥自身竞争优势,优化市场竞争策略,加强项目筛选与取舍,收入质量在上年度好转的基础上继续得到较大幅度的提升,毛利率同比增长超过10个百分点。3、公司持续加强管理,强化费用管控,报告期三项费用同比减少超过6%。(二)报告期内,公司持续深化人工智能技术布局,构建“AI+安全”融合创新体系与推进智算云业务,技术研发与产业应用取得显著突破。公司天问大模型集成多家大模型能力,实现跨越式升级,通过本地化部署,进一步提升了产品竞争力;公司发布智算云平台和智算一体机,拓展了在云计算领域的产品与业务覆盖,加速向智算云领域推进,形成软硬一体化的行业解决方案交付能力,在报告期内已经形成销售;深度融合大模型对抗训练技术与传统安全防护体系,推出全景式大模型防护方案,拓展了公司网络安全产品的应用场景。",略减,421972900.0,2025-04-19
58,002212,天融信,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润亏损:6,500万元至7,500万元。",-70000000.0,21.625,"报告期,公司同比减亏,毛利率上升超10个百分点,三项费用同比减少超过6%。公司于2025年2月11日发布的智算一体机,在报告期已实现销售收入。(一)公司继续推进提质增效战略,报告期归属于上市公司股东的净利润与扣除非经常性损益后的净利润同比分别实现减亏。1、受宏观经济增速放缓等多种因素影响,网络安全行业短期需求继续承压,加之上年度,年底传统旺季成色不足,结转订单减少,使报告期营业收入受到影响。2、公司发挥自身竞争优势,优化市场竞争策略,加强项目筛选与取舍,收入质量在上年度好转的基础上继续得到较大幅度的提升,毛利率同比增长超过10个百分点。3、公司持续加强管理,强化费用管控,报告期三项费用同比减少超过6%。(二)报告期内,公司持续深化人工智能技术布局,构建“AI+安全”融合创新体系与推进智算云业务,技术研发与产业应用取得显著突破。公司天问大模型集成多家大模型能力,实现跨越式升级,通过本地化部署,进一步提升了产品竞争力;公司发布智算云平台和智算一体机,拓展了在云计算领域的产品与业务覆盖,加速向智算云领域推进,形成软硬一体化的行业解决方案交付能力,在报告期内已经形成销售;深度融合大模型对抗训练技术与传统安全防护体系,推出全景式大模型防护方案,拓展了公司网络安全产品的应用场景。",减亏,-89313600.0,2025-04-19
59,002212,天融信,每股收益,预计2025年1-3月每股收益亏损:0.06元至0.08元。,-0.07,,"报告期,公司同比减亏,毛利率上升超10个百分点,三项费用同比减少超过6%。公司于2025年2月11日发布的智算一体机,在报告期已实现销售收入。(一)公司继续推进提质增效战略,报告期归属于上市公司股东的净利润与扣除非经常性损益后的净利润同比分别实现减亏。1、受宏观经济增速放缓等多种因素影响,网络安全行业短期需求继续承压,加之上年度,年底传统旺季成色不足,结转订单减少,使报告期营业收入受到影响。2、公司发挥自身竞争优势,优化市场竞争策略,加强项目筛选与取舍,收入质量在上年度好转的基础上继续得到较大幅度的提升,毛利率同比增长超过10个百分点。3、公司持续加强管理,强化费用管控,报告期三项费用同比减少超过6%。(二)报告期内,公司持续深化人工智能技术布局,构建“AI+安全”融合创新体系与推进智算云业务,技术研发与产业应用取得显著突破。公司天问大模型集成多家大模型能力,实现跨越式升级,通过本地化部署,进一步提升了产品竞争力;公司发布智算云平台和智算一体机,拓展了在云计算领域的产品与业务覆盖,加速向智算云领域推进,形成软硬一体化的行业解决方案交付能力,在报告期内已经形成销售;深度融合大模型对抗训练技术与传统安全防护体系,推出全景式大模型防护方案,拓展了公司网络安全产品的应用场景。",减亏,-0.08,2025-04-19
60,002206,海利得,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:13,500万元至16,500万元,同比上年增长:77.72%至117.21%。",150000000.0,97.465,"报告期内,公司各业务板块经营情况良好,随着市场信心提升与价格体系修复,工业丝产品的销售价格均有不同程度的上涨,特别是越南子公司产品销售结构进一步优化,盈利能力较上年同期得到显著提升。",预增,75963700.0,2025-04-19
61,002206,海利得,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:12,000万元至15,000万元,同比上年增长:60.6%至100.75%。",135000000.0,80.675,"报告期内,公司各业务板块经营情况良好,随着市场信心提升与价格体系修复,工业丝产品的销售价格均有不同程度的上涨,特别是越南子公司产品销售结构进一步优化,盈利能力较上年同期得到显著提升。",预增,74718800.0,2025-04-19
62,002206,海利得,每股收益,预计2025年1-3月每股收益盈利:0.1元至0.13元。,0.115,,"报告期内,公司各业务板块经营情况良好,随着市场信心提升与价格体系修复,工业丝产品的销售价格均有不同程度的上涨,特别是越南子公司产品销售结构进一步优化,盈利能力较上年同期得到显著提升。",预增,0.06,2025-04-19
63,000537,绿发电力,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:22,454.45万元至29,179.56万元,同比上年增长:34.41%至74.67%。",258170050.0,54.54,"公司第一季度归属于上市公司股东的净利润较上年同期增长的主要原因:一是报告期内,新增项目并网投运,导致本期发电量同比增加,营业收入有所增加;二是报告期内,公司持续开展系列提质增效工作,持续加强运维管理,严控费用支出。",预增,166685500.0,2025-04-19
64,000537,绿发电力,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:22,497.59万元至29,235.61万元,同比上年增长:34.67%至75%。",258666000.0,54.835,"公司第一季度归属于上市公司股东的净利润较上年同期增长的主要原因:一是报告期内,新增项目并网投运,导致本期发电量同比增加,营业收入有所增加;二是报告期内,公司持续开展系列提质增效工作,持续加强运维管理,严控费用支出。",预增,167055900.0,2025-04-19
65,000537,绿发电力,每股收益,预计2025年1-3月每股收益盈利:0.11元至0.14元。,0.125,,"公司第一季度归属于上市公司股东的净利润较上年同期增长的主要原因:一是报告期内,新增项目并网投运,导致本期发电量同比增加,营业收入有所增加;二是报告期内,公司持续开展系列提质增效工作,持续加强运维管理,严控费用支出。",预增,0.09,2025-04-19
66,600576,祥源文旅,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:2,700万元至3,000万元,同比上年增长:108.56%至131.73%,同比上年增长1,405.38万元至1,705.38万元。",28500000.0,120.145,"报告期内,公司新增莽山五指峰景区、丹霞山景区及四川卧龙大熊猫基地带来营业收入增加进而导致利润增长,同时取得政府补贴收入等所致。",预增,12946200.0,2025-04-18
67,600576,祥源文旅,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:3,000万元至3,300万元,同比上年增长:148.76%至173.64%,同比上年增长1,794.04万元至2,094.04万元。",31500000.0,161.2,"报告期内,公司新增莽山五指峰景区、丹霞山景区及四川卧龙大熊猫基地带来营业收入增加进而导致利润增长,同时取得政府补贴收入等所致。",预增,12059600.0,2025-04-18
68,301187,欧圣电气,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:5,989万元至6,631万元,同比上年增长:40%至55%。",63100000.0,47.5,"在2025年第一季度,北美气动工具消费市场持续繁荣,为公司业绩的稳步攀升注入了强劲动力。与此同时,公司在欧洲、拉美、澳洲、中东等非北美市场积极开拓市场版图,为公司发展开辟了新的增长空间。此外,公司秉持着持续研发创新的理念,不断推陈出新,开发出更多品类及型号的产品,这些新品凭借其独特优势和创新性能,迅速获得市场认可,成为公司业绩新的增长点。",预增,42780000.0,2025-04-18
69,301187,欧圣电气,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:5,594万元至6,194万元,同比上年增长:40%至55%。",58940000.0,47.5,"在2025年第一季度,北美气动工具消费市场持续繁荣,为公司业绩的稳步攀升注入了强劲动力。与此同时,公司在欧洲、拉美、澳洲、中东等非北美市场积极开拓市场版图,为公司发展开辟了新的增长空间。此外,公司秉持着持续研发创新的理念,不断推陈出新,开发出更多品类及型号的产品,这些新品凭借其独特优势和创新性能,迅速获得市场认可,成为公司业绩新的增长点。",预增,39960000.0,2025-04-18
70,002820,桂发祥,扣除非经常性损益后的净利润,"预计2025年1-3月扣除非经常性损益后的净利润盈利:565万元至665万元,同比上年下降:63.2%至68.74%。",6150000.0,-65.97,"1.报告期,公司电商业务保持增长趋势,但直营店渠道客流量、客单价有所下滑,受部分景区改造影响经销渠道收入下降,因而整体营业收入同比下降。原材料价格保持稳定,但因产量降低导致分摊的固定制造费用提升,单位成本增加,毛利率略有下降,毛利额同比减少。2.报告期,公司持续推进品牌宣传,广告营销费用有所增加;电商业务收入增长,销售服务费相应增长;购置及新建办公楼折旧费用、信息化系统服务费及摊销等管理费用同比增长。",预减,18072200.0,2025-04-18
71,002820,桂发祥,归属于上市公司股东的净利润,"预计2025年1-3月归属于上市公司股东的净利润盈利:600万元至700万元,同比上年下降:62.56%至67.91%。",6500000.0,-65.235,"1.报告期,公司电商业务保持增长趋势,但直营店渠道客流量、客单价有所下滑,受部分景区改造影响经销渠道收入下降,因而整体营业收入同比下降。原材料价格保持稳定,但因产量降低导致分摊的固定制造费用提升,单位成本增加,毛利率略有下降,毛利额同比减少。2.报告期,公司持续推进品牌宣传,广告营销费用有所增加;电商业务收入增长,销售服务费相应增长;购置及新建办公楼折旧费用、信息化系统服务费及摊销等管理费用同比增长。",预减,18698600.0,2025-04-18
