序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
65,920178,锐翔智能,营业收入,"预计2026年1-3月营业收入:18,000万元至19,500万元,同比上年增长:8.16%至17.17%。",187500000.0,12.665,"随着公司业务规模持续增长,公司预计2026年1-3月实现营业收入的区间为18,000.00万元-19,500.00万元,同比增长8.16%-17.17%,实现归属于母公司股东的净利润的区间为3,950.00万元-4,250.00万元,同比增长1.45%-9.16%,实现扣除非经常性损益后归属于母公司股东的净利润的区间为3,900.00万元-4,200.00万元,同比增长0.34%-8.06%。公司2026年1-3月经营业绩预计较2025年1-3月保持增长。",略增,166420900.0,2026-04-23
66,920178,锐翔智能,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:3,900万元至4,200万元,同比上年增长:0.34%至8.06%。",40500000.0,4.2,"随着公司业务规模持续增长,公司预计2026年1-3月实现营业收入的区间为18,000.00万元-19,500.00万元,同比增长8.16%-17.17%,实现归属于母公司股东的净利润的区间为3,950.00万元-4,250.00万元,同比增长1.45%-9.16%,实现扣除非经常性损益后归属于母公司股东的净利润的区间为3,900.00万元-4,200.00万元,同比增长0.34%-8.06%。公司2026年1-3月经营业绩预计较2025年1-3月保持增长。",略增,38867200.0,2026-04-23
67,688808,联讯仪器,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:10,500万元至12,000万元,同比上年增长:499.5%至585.15%。",112500000.0,542.325,"主要系公司所处行业市场需求快速增长,主要客户业务发展势头良好,公司持续满足客户需求,经营规模持续增长,盈利能力稳步提升。",预增,17514500.0,2026-04-23
68,688808,联讯仪器,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:11,000万元至12,500万元,同比上年增长:469.1%至546.71%。",117500000.0,507.905,"主要系公司所处行业市场需求快速增长,主要客户业务发展势头良好,公司持续满足客户需求,经营规模持续增长,盈利能力稳步提升。",预增,19328700.0,2026-04-23
69,688808,联讯仪器,营业收入,"预计2026年1-3月营业收入:48,000万元至50,000万元,同比上年增长:138.68%至148.63%。",490000000.0,143.655,"主要系公司所处行业市场需求快速增长,主要客户业务发展势头良好,公司持续满足客户需求,经营规模持续增长,盈利能力稳步提升。",预增,201105000.0,2026-04-23
70,600984,建设机械,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润亏损约:26,480万元。",-264800000.0,-9.45,"(一)主营业务影响2026年一季度,由于季节性停工和春节假期影响,以及工程建设项目新开工面积减少、项目开工率不足等因素,塔机租赁市场设备利用率和设备租赁价格仍处于低位水平徘徊。以上因素导致公司一季度利润出现亏损。(二)非经营性损益的影响非经常性损益对本期业绩没有重大影响。(三)会计处理的影响会计处理对本期业绩没有重大影响。",增亏,-241946000.0,2026-04-23
71,600984,建设机械,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润亏损约:25,340万元。",-253400000.0,-2.87,"(一)主营业务影响2026年一季度,由于季节性停工和春节假期影响,以及工程建设项目新开工面积减少、项目开工率不足等因素,塔机租赁市场设备利用率和设备租赁价格仍处于低位水平徘徊。以上因素导致公司一季度利润出现亏损。(二)非经营性损益的影响非经常性损益对本期业绩没有重大影响。(三)会计处理的影响会计处理对本期业绩没有重大影响。",增亏,-246337900.0,2026-04-23
72,000603,盛达资源,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:7,000万元至9,000万元,同比上年增长:744.99%至986.42%。",80000000.0,865.705,"盛达金属资源股份有限公司(以下简称“公司”)全资子公司内蒙古金山矿业有限公司2024年完成采矿工程和选矿厂技术改造后,2025年的采矿及选矿能力有所提升,产品产量增加,2025年末留存的产成品增加,叠加贵金属价格上涨,公司矿山主要产品销售均价较上年同期上涨,促使公司经营业绩同比显著增长。",预增,8284100.0,2026-04-23
73,000603,盛达资源,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:6,500万元至8,500万元,同比上年增长:847.7%至1139.3%。",75000000.0,993.5,"盛达金属资源股份有限公司(以下简称“公司”)全资子公司内蒙古金山矿业有限公司2024年完成采矿工程和选矿厂技术改造后,2025年的采矿及选矿能力有所提升,产品产量增加,2025年末留存的产成品增加,叠加贵金属价格上涨,公司矿山主要产品销售均价较上年同期上涨,促使公司经营业绩同比显著增长。",预增,6858700.0,2026-04-23
74,000603,盛达资源,每股收益,预计2026年1-3月每股收益盈利:0.1元至0.13元。,0.115,,"盛达金属资源股份有限公司(以下简称“公司”)全资子公司内蒙古金山矿业有限公司2024年完成采矿工程和选矿厂技术改造后,2025年的采矿及选矿能力有所提升,产品产量增加,2025年末留存的产成品增加,叠加贵金属价格上涨,公司矿山主要产品销售均价较上年同期上涨,促使公司经营业绩同比显著增长。",预增,0.012,2026-04-23
75,920186,中科仪,营业收入,"预计2026年1-3月营业收入:23,000万元至25,000万元,同比上年增长:24.71%至35.55%。",240000000.0,30.13,,略增,184429100.0,2026-04-22
76,920186,中科仪,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:1,900万元至2,300万元,同比上年增长:996.73%至1185.52%。",21000000.0,1091.125,,扭亏,-2118800.0,2026-04-22
77,920186,中科仪,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:11,500万元至12,500万元,同比上年增长:596.18%至656.72%。",120000000.0,626.45,,预增,16518600.0,2026-04-22
78,920126,永大股份,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:3,400万元至4,000万元,同比上年变动:-10.49%至5.3%。",37000000.0,-2.595,"公司营业收入与净利润同比变动有所下降,主要受项目安装调试验收时点的影响,安装调试验收的时间由客户根据项目进度统筹安排,具体受客户场地、不同标段进度、安装周期、审批流程等因素影响,2026年第一季度确认收入的项目相对较少且上年同期基数较高,其中,2025年第一季度营业收入较高主要系四川正达凯新材料有限公司宜汉县先进智造产业园项目(年产120万吨MEG联产10万吨电子级DMC新材料项目)完成安装调试验收,确认收入15,692.04万元所致。",续盈,37985200.0,2026-04-22
79,920126,永大股份,营业收入,"预计2026年1-3月营业收入:17,000万元至20,000万元,同比上年变动:-13.22%至2.1%。",185000000.0,-5.56,"公司营业收入与净利润同比变动有所下降,主要受项目安装调试验收时点的影响,安装调试验收的时间由客户根据项目进度统筹安排,具体受客户场地、不同标段进度、安装周期、审批流程等因素影响,2026年第一季度确认收入的项目相对较少且上年同期基数较高,其中,2025年第一季度营业收入较高主要系四川正达凯新材料有限公司宜汉县先进智造产业园项目(年产120万吨MEG联产10万吨电子级DMC新材料项目)完成安装调试验收,确认收入15,692.04万元所致。",续盈,195892900.0,2026-04-22
80,920126,永大股份,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:3,400万元至4,000万元,同比上年下降:0.48%至15.41%。",37000000.0,-7.945,"公司营业收入与净利润同比变动有所下降,主要受项目安装调试验收时点的影响,安装调试验收的时间由客户根据项目进度统筹安排,具体受客户场地、不同标段进度、安装周期、审批流程等因素影响,2026年第一季度确认收入的项目相对较少且上年同期基数较高,其中,2025年第一季度营业收入较高主要系四川正达凯新材料有限公司宜汉县先进智造产业园项目(年产120万吨MEG联产10万吨电子级DMC新材料项目)完成安装调试验收,确认收入15,692.04万元所致。",略减,40194900.0,2026-04-22
81,688056,莱伯泰科,归属于上市公司股东的净利润,"预计2026年1-3月归属于上市公司股东的净利润盈利:650万元至700万元,同比上年下降:45.17%至49.09%,同比上年降低576.67万元至626.67万元。",6750000.0,-47.13,"公司2026年第一季度,营业收入减少1,105.08万元至1,305.08万元,主要受实验室解决方案业务在手订单及项目周期较长影响,该业务收入减少约900万,占营业收入比例约为1%,较去年同期下降了约9个百分点。因此类业务毛利率低于公司平均水平,所以公司综合毛利率因其收入占比下降有所提升,报告期综合毛利率约为47%,较去年同期上升约2个百分点。归属于母公司所有者的净利润减少650.00万元至700.00万元,因去年同期基数相对较小,所以变动幅度较大。其中,除收入减少对应影响的净利润金额外,研发投入较去年同期增加约185万,信用减值损失较去年同期增加约135万。公司2026年第一季度,相较去年同期订单端增加约16%,截至2026年3月31日,公司订单量充足。",略减,12766700.0,2026-04-21
82,688056,莱伯泰科,营业收入,"预计2026年1-3月营业收入:8,600万元至8,800万元,同比上年下降:11.16%至13.18%,同比上年降低1,105.08万元至1,305.08万元。",87000000.0,-12.17,"公司2026年第一季度,营业收入减少1,105.08万元至1,305.08万元,主要受实验室解决方案业务在手订单及项目周期较长影响,该业务收入减少约900万,占营业收入比例约为1%,较去年同期下降了约9个百分点。因此类业务毛利率低于公司平均水平,所以公司综合毛利率因其收入占比下降有所提升,报告期综合毛利率约为47%,较去年同期上升约2个百分点。归属于母公司所有者的净利润减少650.00万元至700.00万元,因去年同期基数相对较小,所以变动幅度较大。其中,除收入减少对应影响的净利润金额外,研发投入较去年同期增加约185万,信用减值损失较去年同期增加约135万。公司2026年第一季度,相较去年同期订单端增加约16%,截至2026年3月31日,公司订单量充足。",略减,99050800.0,2026-04-21
83,688056,莱伯泰科,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:550万元至600万元,同比上年下降:48.05%至52.38%,同比上年降低554.87万元至604.87万元。",5750000.0,-50.215,"公司2026年第一季度,营业收入减少1,105.08万元至1,305.08万元,主要受实验室解决方案业务在手订单及项目周期较长影响,该业务收入减少约900万,占营业收入比例约为1%,较去年同期下降了约9个百分点。因此类业务毛利率低于公司平均水平,所以公司综合毛利率因其收入占比下降有所提升,报告期综合毛利率约为47%,较去年同期上升约2个百分点。归属于母公司所有者的净利润减少650.00万元至700.00万元,因去年同期基数相对较小,所以变动幅度较大。其中,除收入减少对应影响的净利润金额外,研发投入较去年同期增加约185万,信用减值损失较去年同期增加约135万。公司2026年第一季度,相较去年同期订单端增加约16%,截至2026年3月31日,公司订单量充足。",预减,11548700.0,2026-04-21
84,300724,捷佳伟创,扣除非经常性损益后的净利润,"预计2026年1-3月扣除非经常性损益后的净利润盈利:16,131.71万元至23,631.71万元,同比上年下降:62.89%至74.67%。",198817100.0,-68.78,"受光伏行业阶段性调整影响,订单量下滑,设备验收数量减少所致。",预减,636771800.0,2026-04-21
