序号,股票代码,股票简称,预测指标,业绩变动,预测数值,业绩变动幅度,业绩变动原因,预告类型,上年同期值,公告日期
33,002630,*ST华西,扣除后营业收入,"预计2024年1-12月扣除后营业收入:270,000万元。",2700000000.0,,"1.公司2025年1月24日披露2024年度业绩预告时,公司未就业绩预告有关事项与会计师进行预沟通。2.随着年度审计工作的开展,相关工作推进以及资料汇总收集,公司对应收账款进行了信用分析、补计了应收账款坏账准备,对BOT项目无形资产特许经营权进行了减值测试、补计了减值,由此对减值准备需要进行重大调整,导致公司业绩预计数据与会计师审计数据之间存在重大差异。",预增,1553869800.0,2025-04-26
34,002630,*ST华西,每股收益,预计2024年1-12月每股收益亏损:0.3226元。,-0.3226,,"1.公司2025年1月24日披露2024年度业绩预告时,公司未就业绩预告有关事项与会计师进行预沟通。2.随着年度审计工作的开展,相关工作推进以及资料汇总收集,公司对应收账款进行了信用分析、补计了应收账款坏账准备,对BOT项目无形资产特许经营权进行了减值测试、补计了减值,由此对减值准备需要进行重大调整,导致公司业绩预计数据与会计师审计数据之间存在重大差异。",增亏,-0.1635,2025-04-26
35,002630,*ST华西,营业收入,"预计2024年1-12月营业收入:273,800万元。",2738000000.0,46.66,"1.公司2025年1月24日披露2024年度业绩预告时,公司未就业绩预告有关事项与会计师进行预沟通。2.随着年度审计工作的开展,相关工作推进以及资料汇总收集,公司对应收账款进行了信用分析、补计了应收账款坏账准备,对BOT项目无形资产特许经营权进行了减值测试、补计了减值,由此对减值准备需要进行重大调整,导致公司业绩预计数据与会计师审计数据之间存在重大差异。",略增,1866865900.0,2025-04-26
36,002630,*ST华西,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润亏损:38,100万元。",-381000000.0,-97.34,"1.公司2025年1月24日披露2024年度业绩预告时,公司未就业绩预告有关事项与会计师进行预沟通。2.随着年度审计工作的开展,相关工作推进以及资料汇总收集,公司对应收账款进行了信用分析、补计了应收账款坏账准备,对BOT项目无形资产特许经营权进行了减值测试、补计了减值,由此对减值准备需要进行重大调整,导致公司业绩预计数据与会计师审计数据之间存在重大差异。",增亏,-193068000.0,2025-04-26
37,300663,科蓝软件,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润亏损:43,890万元至53,890万元。",-488900000.0,-275.47,"在公司披露2024年度业绩预告时,由于公司年度审计工作尚未全面开展,相关财务数据及信息尚处于初步整理阶段,随着审计工作的不断深入推进,公司与年审会计师事务所进行了充分且深入的沟通。在此基础上,公司秉持谨慎性原则,在遵循《企业会计准则》前提下又进一步从严处理,对2024年业绩情况进行了重新评估与调整,以确保公司财务报告能够更加真实、准确、完整地反映公司的财务状况和经营成果。本次修正的主要原因如下:1、根据《企业会计准则第14号-收入》和公司相关会计政策,结合软件开发的业务特点,基于谨慎性原则及从严处理,部分收入2024年度不予确认。2、公司与会计师事务所进一步沟通和确认后,基于谨慎性原则,补提了相应的存货跌价准备。3、根据《企业会计准则第22号——金融工具确认和计量》和公司相关会计政策,对应收账款进行分析,基于谨慎性原则,补提了相应的信用减值损失。4、经与会计师事务所深入沟通后,基于谨慎性原则及从严处理,暂不予确认公司亏损相关的递延所得税资产。",增亏,-130210000.0,2025-04-25
38,300663,科蓝软件,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润亏损:43,500万元至53,500万元。",-485000000.0,-294.345,"在公司披露2024年度业绩预告时,由于公司年度审计工作尚未全面开展,相关财务数据及信息尚处于初步整理阶段,随着审计工作的不断深入推进,公司与年审会计师事务所进行了充分且深入的沟通。在此基础上,公司秉持谨慎性原则,在遵循《企业会计准则》前提下又进一步从严处理,对2024年业绩情况进行了重新评估与调整,以确保公司财务报告能够更加真实、准确、完整地反映公司的财务状况和经营成果。本次修正的主要原因如下:1、根据《企业会计准则第14号-收入》和公司相关会计政策,结合软件开发的业务特点,基于谨慎性原则及从严处理,部分收入2024年度不予确认。2、公司与会计师事务所进一步沟通和确认后,基于谨慎性原则,补提了相应的存货跌价准备。3、根据《企业会计准则第22号——金融工具确认和计量》和公司相关会计政策,对应收账款进行分析,基于谨慎性原则,补提了相应的信用减值损失。4、经与会计师事务所深入沟通后,基于谨慎性原则及从严处理,暂不予确认公司亏损相关的递延所得税资产。",增亏,-122989200.0,2025-04-25
39,600336,澳柯玛,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润亏损:7,200万元至7,800万元,同比上年下降:520.05%至555.05%,同比上年降低8,914万元至9,514万元。",-75000000.0,-537.55,"公司在披露2024年度业绩预告时,部分事项尚未进行完整的审计评估程序,随着年度审计工作的推进,对公司2024年度业绩预告进行更正。本次业绩预告更正的主要原因为依照《企业会计准则》及公司会计政策的相关规定,基于谨慎性原则,经公司与年审会计师深入沟通,对存在减值迹象的资产进行测试,新增对应收账款中存在回收风险的款项进行计提信用减值准备,将信用减值准备金额调增,相应减少公司2024年度合并报表归属于母公司所有者净利润。",首亏,17140000.0,2025-04-24
40,600336,澳柯玛,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润亏损:4,500万元至5,000万元,同比上年下降:180.27%至189.19%,同比上年降低10,106万元至10,606万元。",-47500000.0,-184.73,"公司在披露2024年度业绩预告时,部分事项尚未进行完整的审计评估程序,随着年度审计工作的推进,对公司2024年度业绩预告进行更正。本次业绩预告更正的主要原因为依照《企业会计准则》及公司会计政策的相关规定,基于谨慎性原则,经公司与年审会计师深入沟通,对存在减值迹象的资产进行测试,新增对应收账款中存在回收风险的款项进行计提信用减值准备,将信用减值准备金额调增,相应减少公司2024年度合并报表归属于母公司所有者净利润。",首亏,56060000.0,2025-04-24
41,300423,昇辉科技,扣除非经常性损益后的净利润,"预计2024年1-12月扣除非经常性损益后的净利润亏损:1,929.4万元至3,858.7万元。",-28940500.0,98.31,"公司2025年1月27日披露2024年度业绩预告时,公司年度审计工作尚未全面开展。随着年报审计工作的深入推进,以及相关资料的进一步搜集整理,经与年审会计师事务所、评估机构充分沟通后,对公司2024年度业绩预告进行修正。本次业绩预告修正的主要原因系参股公司佛山市飞驰汽车科技有限公司受新能源汽车市场竞争加剧影响以及规模效应不足成本承压,导致营业收入大幅下降,毛利率降低,未来盈利预测显著低于预期,公司拟确认本项非流动性金融资产公允价值变动损失约6000万元至8000万元(原账面价值1亿元),具体金额以评估机构出具的评估报告为准,该公允价值变动损失计入公司2024年度非经常性损益。",减亏,-1713954200.0,2025-04-24
42,300423,昇辉科技,每股收益,预计2024年1-12月每股收益亏损:0.2元至0.25元。,-0.225,,"公司2025年1月27日披露2024年度业绩预告时,公司年度审计工作尚未全面开展。随着年报审计工作的深入推进,以及相关资料的进一步搜集整理,经与年审会计师事务所、评估机构充分沟通后,对公司2024年度业绩预告进行修正。本次业绩预告修正的主要原因系参股公司佛山市飞驰汽车科技有限公司受新能源汽车市场竞争加剧影响以及规模效应不足成本承压,导致营业收入大幅下降,毛利率降低,未来盈利预测显著低于预期,公司拟确认本项非流动性金融资产公允价值变动损失约6000万元至8000万元(原账面价值1亿元),具体金额以评估机构出具的评估报告为准,该公允价值变动损失计入公司2024年度非经常性损益。",减亏,-3.41,2025-04-24
43,300423,昇辉科技,归属于上市公司股东的净利润,"预计2024年1-12月归属于上市公司股东的净利润亏损:10,160.89万元至12,321.78万元。",-112413350.0,93.37,"公司2025年1月27日披露2024年度业绩预告时,公司年度审计工作尚未全面开展。随着年报审计工作的深入推进,以及相关资料的进一步搜集整理,经与年审会计师事务所、评估机构充分沟通后,对公司2024年度业绩预告进行修正。本次业绩预告修正的主要原因系参股公司佛山市飞驰汽车科技有限公司受新能源汽车市场竞争加剧影响以及规模效应不足成本承压,导致营业收入大幅下降,毛利率降低,未来盈利预测显著低于预期,公司拟确认本项非流动性金融资产公允价值变动损失约6000万元至8000万元(原账面价值1亿元),具体金额以评估机构出具的评估报告为准,该公允价值变动损失计入公司2024年度非经常性损益。",减亏,-1696043200.0,2025-04-24
